currentSourceFile,currentItemId,v02RowId,matchStatus,v02Decision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,quarantineReason,productionReason,riskFlag,notes
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_013,cat13-coll-013,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_013,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59275
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_014,cat13-coll-014,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_014,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59276
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_015,cat13-coll-015,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_015,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59277
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_016,cat13-coll-016,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_016,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59278
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_017,cat13-coll-017,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_017,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59279
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_018,cat13-coll-018,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_018,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59280
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_019,cat13-coll-019,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_019,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59281
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_020,cat13-coll-020,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_020,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59282
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_021,cat13-coll-021,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_021,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59283
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_022,cat13-coll-022,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_022,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59284
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_023,cat13-coll-023,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_023,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59285
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_024,cat13-coll-024,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_024,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59286
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_025,cat13-coll-025,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_025,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59287
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_026,cat13-coll-026,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_026,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59288
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_027,cat13-coll-027,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_027,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59289
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_028,cat13-coll-028,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_028,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59290
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_029,cat13-coll-029,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_029,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59291
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_030,cat13-coll-030,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_030,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59292
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_031,cat13-coll-031,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_031,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59293
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_032,cat13-coll-032,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_032,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59294
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_033,cat13-coll-033,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_033,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59295
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_034,cat13-coll-034,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_034,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59296
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_035,cat13-coll-035,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_035,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59297
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_036,cat13-coll-036,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_036,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59298
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_037,cat13-coll-037,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_037,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59299
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_038,cat13-coll-038,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_038,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59300
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_039,cat13-coll-039,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_039,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59301
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_040,cat13-coll-040,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_040,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59302
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_041,cat13-coll-041,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_041,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59303
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_042,cat13-coll-042,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_042,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59304
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_043,cat13-coll-043,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_043,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59305
content/b1-m13-learning-exam-language.js,v080149_cat13_collocation_cat13_coll_044,cat13-coll-044,matched,"needs_human_review | collocation:cloze,repair,contrast",Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT13-collocation-cat13_coll_044,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59306
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_001,cat13-cs-001,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_001,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59307
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_002,cat13-cs-002,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_002,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59308
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_003,cat13-cs-003,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_003,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59309
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_004,cat13-cs-004,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_004,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59310
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_005,cat13-cs-005,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_005,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59311
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_006,cat13-cs-006,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_006,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59312
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_007,cat13-cs-007,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_007,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59313
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_008,cat13-cs-008,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_008,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59314
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_009,cat13-cs-009,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_009,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59315
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_010,cat13-cs-010,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_010,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59316
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_011,cat13-cs-011,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_011,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59317
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_012,cat13-cs-012,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_012,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59318
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_013,cat13-cs-013,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_013,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59319
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_014,cat13-cs-014,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_014,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59320
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_015,cat13-cs-015,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_015,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59321
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_016,cat13-cs-016,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_016,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59322
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_017,cat13-cs-017,matched,needs_human_review | contrastset:meaning,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_017,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59323
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_018,cat13-cs-018,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_018,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59324
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_019,cat13-cs-019,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_019,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59325
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_020,cat13-cs-020,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_020,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59326
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_021,cat13-cs-021,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_021,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59327
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_022,cat13-cs-022,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_022,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59328
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_023,cat13-cs-023,matched,needs_human_review | contrastset:exam-result,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_023,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59329
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_024,cat13-cs-024,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_024,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59330
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_025,cat13-cs-025,matched,needs_human_review | contrastset:task instruction,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_025,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59331
content/b1-m13-learning-exam-language.js,v080149_cat13_contrast_cat13_cs_026,cat13-cs-026,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT13-contrast-cat13_cs_026,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59332
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_001,cat13-pf-001,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_001,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59398
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_002,cat13-pf-002,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_002,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59399
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_003,cat13-pf-003,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_003,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59400
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_004,cat13-pf-004,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_004,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59401
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_005,cat13-pf-005,matched,eligible_auto_after_delay | practicefamily:meaning:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_005,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59402
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_006,cat13-pf-006,matched,eligible_auto_after_delay | practicefamily:word order:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_006,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59403
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_007,cat13-pf-007,matched,eligible_auto_after_delay | practicefamily:separable verb:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_007,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59404
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_008,cat13-pf-008,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_008,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59405
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_009,cat13-pf-009,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_009,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59406
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_010,cat13-pf-010,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_010,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59407
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_011,cat13-pf-011,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_011,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59408
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_012,cat13-pf-012,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_012,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59409
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_013,cat13-pf-013,matched,eligible_auto_after_delay | practicefamily:preposition:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_013,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59410
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_014,cat13-pf-014,matched,eligible_auto_after_delay | practicefamily:preposition:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_014,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59411
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_015,cat13-pf-015,matched,weakly_eligible_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_015,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59412
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_016,cat13-pf-016,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_016,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59413
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_017,cat13-pf-017,matched,eligible_auto_after_delay | practicefamily:task action:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_017,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59414
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_018,cat13-pf-018,matched,weakly_eligible_after_delay | practicefamily:task action:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_018,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59415
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_019,cat13-pf-019,matched,weakly_eligible_after_delay | practicefamily:task action:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_019,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59416
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_020,cat13-pf-020,matched,eligible_auto_after_delay | practicefamily:task action:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_020,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59417
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_021,cat13-pf-021,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_021,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59418
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_022,cat13-pf-022,matched,weakly_eligible_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_022,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59419
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_023,cat13-pf-023,matched,weakly_eligible_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_023,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59420
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_024,cat13-pf-024,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_024,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59421
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_025,cat13-pf-025,matched,eligible_auto_after_delay | practicefamily:self-assessment:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_025,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59422
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_026,cat13-pf-026,matched,eligible_auto_after_delay | practicefamily:self-assessment:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_026,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59423
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_027,cat13-pf-027,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_027,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59424
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_028,cat13-pf-028,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_028,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59425
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_029,cat13-pf-029,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_029,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59426
content/b1-m13-learning-exam-language.js,v080149_cat13_practice_family_cat13_pf_030,cat13-pf-030,matched,eligible_auto_after_delay | practicefamily:collocation:typed_short:cloze,Exception,manual review: unrecognised v0.2 decision vocabulary,Luecke,typed,CAT13-practice_family-cat13_pf_030,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 59427
