sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_077,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_078,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_079,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_080,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_081,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_094,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_102,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_practice_family_cat11_pf_105,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_002,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_004,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_012,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_014,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_019,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_020,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_026,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_027,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_029,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_035,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_037,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_039,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_045,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_049,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_redemittel_cat11_r_050,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_002,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_013,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_024,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_030,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_033,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_037,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_038,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_042,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_047,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_048,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_051,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_053,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_054,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_055,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_056,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_057,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_058,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_062,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_063,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_064,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_067,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_074,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_077,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_078,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_082,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_083,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_087,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_088,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_095,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_104,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_105,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_107,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_109,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m11,v080149_cat11_wortschatz_cat11_w_111,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_001,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_002,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_003,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_004,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_005,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_006,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_007,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_008,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_009,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_010,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_011,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_014,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_015,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_016,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_017,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_018,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_019,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_020,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_022,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_023,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_024,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_025,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_027,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_028,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_030,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_031,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_032,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_033,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_035,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_041,reviewOnlySafe,false,review,internal_label_visible,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_042,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_043,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_044,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_045,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_046,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_047,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_048,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_049,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_050,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_051,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_052,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_053,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_collocation_cat12_coll_054,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_001,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_002,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_003,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_004,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_005,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_006,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_007,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_008,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_009,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_010,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_011,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_012,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_013,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_014,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_015,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_016,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_017,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_018,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_019,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_020,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_022,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_023,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_024,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_025,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_026,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_027,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_028,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_contrast_cat12_cs_029,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_001,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_004,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_005,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_006,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_007,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_008,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_009,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_010,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_015,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_016,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_017,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_018,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_019,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_021,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_022,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_023,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_024,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_025,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_029,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_030,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_032,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m12,v080149_cat12_practice_family_cat12_pf_033,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
