queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-14357,b1_vocab_termin_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14358,b1_vocab_termin_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14359,b1_vocab_bestaetigung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14360,b1_vocab_bestaetigung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14361,b1_vocab_bestaetigung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14362,b1_vocab_bestaetigung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14363,b1_vocab_bestaetigung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14364,b1_vocab_unterlagen_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14365,b1_vocab_unterlagen_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14366,b1_vocab_unterlagen_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14367,b1_vocab_unterlagen_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14368,b1_vocab_unterlagen_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14369,b1_vocab_formular_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14370,b1_vocab_formular_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14371,b1_vocab_formular_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14372,b1_vocab_formular_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14373,b1_vocab_formular_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14374,b1_vocab_beschwerde_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14375,b1_vocab_beschwerde_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14376,b1_vocab_beschwerde_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14377,b1_vocab_beschwerde_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14378,b1_vocab_beschwerde_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14379,b1_vocab_lieferung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14380,b1_vocab_lieferung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14381,b1_vocab_lieferung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14382,b1_vocab_lieferung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14383,b1_vocab_lieferung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14384,b1_vocab_bestellung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14385,b1_vocab_bestellung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14386,b1_vocab_bestellung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14387,b1_vocab_bestellung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14388,b1_vocab_bestellung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14389,b1_vocab_rechnung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14390,b1_vocab_rechnung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14391,b1_vocab_rechnung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14392,b1_vocab_rechnung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14393,b1_vocab_rechnung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14394,b1_vocab_geraet_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14395,b1_vocab_geraet_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14396,b1_vocab_geraet_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14397,b1_vocab_geraet_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14398,b1_vocab_geraet_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14399,b1_vocab_rueckmeldung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14400,b1_vocab_rueckmeldung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14401,b1_vocab_rueckmeldung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14402,b1_vocab_rueckmeldung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14403,b1_vocab_rueckmeldung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14404,b1_vocab_krankheit_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14405,b1_vocab_krankheit_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14406,b1_vocab_krankheit_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14407,b1_vocab_krankheit_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14408,b1_vocab_krankheit_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14409,b1_vocab_krankmeldung_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,v0.85.7-under-contextualised-clozes,v0.85.8-feedback-cleanup,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14410,b1_vocab_krankmeldung_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14411,b1_vocab_krankmeldung_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14412,b1_vocab_krankmeldung_004,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,error_repair,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14413,b1_vocab_krankmeldung_005,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,production_card,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
