currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_045,cat08-pf-045,cat08-pf-045,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Reparatur,typed,CAT08-practice_family-cat08_pf_045,false,,Ich rufe wegen meiner Bestellung an: A Bestellnummer / B Artikelnummer / C Farbe,,Welche Nummer passt für diese Frage?,,,,Bestellnummer,,"For an existing order, ask for the Bestellnummer.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_047,cat08-pf-047,cat08-pf-047,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Reparatur,typed,CAT08-practice_family-cat08_pf_047,false,,A Ich habe die Ware erhalten. / B Ich bin die Ware geliefert. / C Ich habe die Ware angekommen.,,Welche Form ist natürlich?,,,,Ich habe die Ware erhalten.,,A person receives goods; goods arrive.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_052,cat08-pf-052,cat08-pf-052,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_052,false,,Welches Wort passt?,,Der Preis wird niedriger: A Rabatt / B Bestellnummer / C Lieferzeit,,A Rabatt | B Bestellnummer | C Lieferzeit,,Rabatt,,Rabatt reduces the price.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_055,cat08-pf-055,cat08-pf-055,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_055,false,,Was beschreibt „drei Stück“?,,A Stückzahl / B Artikelnummer / C Lieferadresse,,Stückzahl | A Stückzahl | B Artikelnummer | C Lieferadresse,,Stückzahl,,Stückzahl is the number of pieces.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_059,cat08-pf-059,cat08-pf-059,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_059,false,,Welche Form bedeutet „in stock“?,,A vorrätig / B geliefert / C verspätet,,vorrätig | A vorrätig | B geliefert | C verspätet,,vorrätig,,Vorrätig means in stock.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_061,cat08-pf-061,cat08-pf-061,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_061,false,,Wer bekommt das Paket?,,A Empfänger / B Absender / C Liefertermin,,Empfänger | A Empfänger | B Absender | C Liefertermin,,Empfänger,,The Empfänger receives the parcel.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_062,cat08-pf-062,cat08-pf-062,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_062,false,,Wer schickt das Paket?,,A Absender / B Empfänger / C Kassenbon,,Absender | A Absender | B Empfänger | C Kassenbon,,Absender,,The Absender sends the parcel.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_069,cat08-pf-069,cat08-pf-069,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_069,false,,Welches Wort passt zur Paketkarte?,,A Zustellversuch / B Zahlungsart / C Rabatt,,Zustellversuch | A Zustellversuch | B Zahlungsart | C Rabatt,,Zustellversuch,,Zustellversuch means delivery attempt.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_practice_family_cat08_pf_090,cat08-pf-090,cat08-pf-090,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-practice_family-cat08_pf_090,false,,Welches Dokument fordert Zahlung?,,A Rechnung / B Bestellbestätigung / C Sendungsnummer,,Rechnung | A Rechnung | B Bestellbestätigung | C Sendungsnummer,,Rechnung,,A Rechnung is the invoice/bill.,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_002,cat08-r-002,cat08-r-002,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_002,false,,Welche Form passt? email/shop,,Order request,,Ich möchte gern eine Bestellung aufgeben. | Ich möchte einen Auftrag machen. | Ich will bestellen. | Ich möchte gern die Ware bestellen.,,Ich möchte gern eine Bestellung aufgeben.,Ich möchte gern eine Bestellung aufgeben.,Watch: eine Bestellung machen,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_003,cat08-r-003,cat08-r-003,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_003,false,,Welche Form passt? email/shop,,Order request,,Ich interessiere mich für diesen Artikel. | Ich bewerbe mich für diesen Artikel. | Ich habe Interesse über den Artikel. | Ich möchte gern die Ware bestellen.,,Ich interessiere mich für diesen Artikel.,Ich interessiere mich für diesen Artikel.,Watch: wrong preposition,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_004,cat08-r-004,cat08-r-004,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_004,false,,Welche Form passt? shop/email,,Product question,,Ist der Artikel noch lieferbar? | Ist der Artikel geliefert? | Ist es verfügbar zu liefern? | Ich möchte gern die Ware bestellen.,,Ist der Artikel noch lieferbar?,Ist der Artikel noch lieferbar?,Watch: lieferbar vs geliefert,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_005,cat08-r-005,cat08-r-005,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_005,false,,Welche Form passt? shop/email,,Product question,,Haben Sie diesen Artikel auf Lager? | Ist der Artikel im Lager? | Gibt es im Lager? | Ich möchte gern die Ware bestellen.,,Haben Sie diesen Artikel auf Lager?,Haben Sie diesen Artikel auf Lager?,Watch: auf Lager phrase missing,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_007,cat08-r-007,cat08-r-007,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_007,false,,Welche Form passt? shop/email,,Product question,,Welche Farben sind verfügbar? | Welche Farben sind lieferbar? | Was Farben gibt es? | Ich möchte gern die Ware bestellen.,,Welche Farben sind verfügbar?,Welche Farben sind verfügbar?,Watch: question-word/verb order,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_008,cat08-r-008,cat08-r-008,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_008,false,,Welche Form passt? shop/email,,Product question,,Können Sie mir bitte die Artikelnummer nennen? | Sagen Sie mir die Nummer. | Können Sie die Nummer nennen mir? | Ich möchte gern die Ware bestellen.,,Können Sie mir bitte die Artikelnummer nennen?,Können Sie mir bitte die Artikelnummer nennen?,Watch: word order with mir,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_009,cat08-r-009,cat08-r-009,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_009,false,,Welche Form passt? email/shop,,Order detail,,Ich möchte die Menge ändern. | Ich möchte die Menge wechseln. | Ich will anders machen. | Ich möchte gern die Ware bestellen.,,Ich möchte die Menge ändern.,Ich möchte die Menge ändern.,Watch: ändern vs wechseln,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_010,cat08-r-010,cat08-r-010,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_010,false,,Welche Form passt? email/shop,,Order detail,,Kann ich die Bestellung noch ändern? | Kann ich die Bestellung noch wechseln? | Kann ich Bestellung ändern? | Ich möchte gern die Ware bestellen.,,Kann ich die Bestellung noch ändern?,Kann ich die Bestellung noch ändern?,Watch: article omission,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_011,cat08-r-011,cat08-r-011,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_011,false,,Welche Form passt? email/shop,,Order detail,,Kann ich die Bestellung noch stornieren? | Kann ich die Bestellung absagen? | Kann ich die Bestellung kündigen? | Ich möchte gern die Ware bestellen.,,Kann ich die Bestellung noch stornieren?,Kann ich die Bestellung noch stornieren?,Watch: wrong cancellation verb,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_012,cat08-r-012,cat08-r-012,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_012,false,,Welche Form passt? email/shop,,Order detail,,Bitte ändern Sie die Lieferadresse. | Bitte wechseln Sie die Adresse. | Machen Sie andere Adresse. | Ich möchte gern die Ware bestellen.,,Bitte ändern Sie die Lieferadresse.,Bitte ändern Sie die Lieferadresse.,Watch: ändern vs wechseln,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_015,cat08-r-015,cat08-r-015,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_015,false,,Welche Form passt? email,,Order confirmation,,Ich habe die Bestellbestätigung erhalten. | Ich habe die Bestätigung bekommen. | Ich bin die Bestätigung erhalten. | Ich möchte gern die Ware bestellen.,,Ich habe die Bestellbestätigung erhalten.,Ich habe die Bestellbestätigung erhalten.,Watch: haben with erhalten,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_016,cat08-r-016,cat08-r-016,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_016,false,,Welche Form passt? email,,Order confirmation,,Die Bestellung ist noch in Bearbeitung. | Die Bestellung ist in Arbeit. | Die Bestellung bearbeitet noch. | Ich möchte gern die Ware bestellen.,,Die Bestellung ist noch in Bearbeitung.,Die Bestellung ist noch in Bearbeitung.,Watch: fixed phrase in Bearbeitung,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_017,cat08-r-017,cat08-r-017,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_017,false,,Welche Form passt? email/portal,,Order confirmation,,Der Status der Bestellung ist noch offen. | Die Bestellung ist offen Status. | Der Zustand ist offen. | Ich möchte gern die Ware bestellen.,,Der Status der Bestellung ist noch offen.,Der Status der Bestellung ist noch offen.,Watch: status vs Zustand,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_018,cat08-r-018,cat08-r-018,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_018,false,,Welche Form passt? email/phone,,Delivery status,,Ich möchte den Lieferstatus prüfen. | Ich möchte den Status testen. | Ich prüfe die Lieferung Status. | Ich möchte gern die Ware bestellen.,,Ich möchte den Lieferstatus prüfen.,Ich möchte den Lieferstatus prüfen.,Watch: prüfen vs testen; compound,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_019,cat08-r-019,cat08-r-019,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_019,false,,Welche Form passt? email/phone,,Delivery status,,Können Sie mir den Liefertermin nennen? | Sagen Sie mir Liefertermin. | Können Sie mir die Lieferzeit nennen? | Ich möchte gern die Ware bestellen.,,Können Sie mir den Liefertermin nennen?,Können Sie mir den Liefertermin nennen?,Watch: Liefertermin vs Lieferzeit,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_020,cat08-r-020,cat08-r-020,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_020,false,,Welche Form passt? email/phone,,Delivery status,,Wann kommt die Lieferung voraussichtlich an? | Wann liefert die Lieferung? | Wann bekommt die Lieferung? | Ich möchte gern die Ware bestellen.,,Wann kommt die Lieferung voraussichtlich an?,Wann kommt die Lieferung voraussichtlich an?,Watch: ankommen for delivery arrival,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_021,cat08-r-021,cat08-r-021,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_021,false,,Welche Form passt? email/phone,,Delivery status,,Die Lieferung kommt voraussichtlich am Freitag. | Die Lieferung kommt wahrscheinlich Freitag. | Lieferung ist am Freitag. | Ich möchte gern die Ware bestellen.,,Die Lieferung kommt voraussichtlich am Freitag.,,Watch: voraussichtlich + date,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_022,cat08-r-022,cat08-r-022,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_022,false,,Welche Form passt? email/phone,,Delivery status,,Die Lieferung ist leider verspätet. | Die Lieferung ist leider spät. | Die Lieferung hat Verspätung. | Ich möchte gern die Ware bestellen.,,Die Lieferung ist leider verspätet.,,Watch: verspätet adjective,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_023,cat08-r-023,cat08-r-023,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_023,false,,Welche Form passt? email/phone,,Delivery status,,Es gibt eine Verzögerung bei der Lieferung. | Es gibt eine Verspätung auf der Lieferung. | Die Lieferung macht Verzögerung. | Ich möchte gern die Ware bestellen.,,Es gibt eine Verzögerung bei der Lieferung.,,Watch: bei der Lieferung,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_024,cat08-r-024,cat08-r-024,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_024,false,,Welche Form passt? email/portal,,Delivery tracking,,Ich möchte die Sendung verfolgen. | Ich möchte die Lieferung folgen. | Ich möchte die Sendung folgen. | Ich möchte gern die Ware bestellen.,,Ich möchte die Sendung verfolgen.,,Watch: verfolgen takes direct object,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_025,cat08-r-025,cat08-r-025,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_025,false,,Welche Form passt? email/phone,,Delivery tracking,,Können Sie mir die Sendungsnummer schicken? | Schicken Sie mir Sendungsnummer. | Können Sie die Bestellnummer schicken? | Ich möchte gern die Ware bestellen.,,Können Sie mir die Sendungsnummer schicken?,,Watch: tracking number vs order number,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_026,cat08-r-026,cat08-r-026,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_026,false,,Welche Form passt? email/portal,,Delivery tracking,,Die Sendungsnummer funktioniert nicht. | Die Nummer geht nicht. | Die Sendungsnummer arbeitet nicht. | Ich möchte gern die Ware bestellen.,,Die Sendungsnummer funktioniert nicht.,,Watch: funktionieren for number/link,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_027,cat08-r-027,cat08-r-027,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_027,false,,Welche Form passt? shop/phone,,Delivery option,,Ich möchte das Paket in der Filiale abholen. | Ich möchte das Paket holen in Filiale. | Ich möchte Lieferung abholen. | Ich möchte gern die Ware bestellen.,,Ich möchte das Paket in der Filiale abholen.,,Watch: abholen word order/object,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_031,cat08-r-031,cat08-r-031,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_031,false,,Welche Form passt? phone/workplace,,Delivery receipt,,Ich habe das Paket angenommen. | Ich habe das Paket akzeptiert. | Ich bin das Paket angenommen. | Ich möchte gern die Ware bestellen.,,Ich habe das Paket angenommen.,,Watch: annehmen vs akzeptieren,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_032,cat08-r-032,cat08-r-032,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_032,false,,Welche Form passt? phone/workplace,,Delivery receipt,,Die Ware ist heute angekommen. | Die Ware hat angekommen. | Die Ware ist heute bekommen. | Ich möchte gern die Ware bestellen.,,Die Ware ist heute angekommen.,,Watch: ankommen uses sein in Perfekt,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_033,cat08-r-033,cat08-r-033,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_033,false,,Welche Form passt? email/workplace,,Delivery receipt,,Ich habe die Ware erhalten. | Ich bin Ware erhalten. | Ich habe Ware bekommen. | Ich möchte gern die Ware bestellen.,,Ich habe die Ware erhalten.,,Watch: formal erhalten with haben,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_034,cat08-r-034,cat08-r-034,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_034,false,,Welche Form passt? email,,Invoice,,Könnten Sie mir bitte die Rechnung schicken? | Schicken Sie mir Rechnung. | Können Sie bitte mir die Rechnung schicken? | Ich möchte gern die Ware bestellen.,,Könnten Sie mir bitte die Rechnung schicken?,,Watch: word order/politeness,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_035,cat08-r-035,cat08-r-035,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_035,false,,Welche Form passt? email,,Invoice,,Ich habe die Rechnung noch nicht erhalten. | Ich habe die Rechnung nicht bekommen noch. | Ich bin die Rechnung nicht erhalten. | Ich möchte gern die Ware bestellen.,,Ich habe die Rechnung noch nicht erhalten.,,Watch: noch nicht + Perfekt,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_036,cat08-r-036,cat08-r-036,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_036,false,,Welche Form passt? email,,Invoice,,Auf der Rechnung steht eine andere Adresse. | In der Rechnung steht... | Die Rechnung hat andere Adresse. | Ich möchte gern die Ware bestellen.,,Auf der Rechnung steht eine andere Adresse.,,Watch: auf der Rechnung stehen,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_039,cat08-r-039,cat08-r-039,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_039,false,,Welche Form passt? email,,Invoice,,Welche Zahlungsart soll ich auswählen? | Welche Zahlung soll ich wählen? | Was Bezahlung? | Ich möchte gern die Ware bestellen.,,Welche Zahlungsart soll ich auswählen?,,Watch: payment-method noun,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_041,cat08-r-041,cat08-r-041,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_041,false,,Welche Form passt? email,,Invoice,,Ich habe den Betrag überwiesen. | Ich habe Betrag geschickt. | Ich bin Betrag überwiesen. | Ich möchte gern die Ware bestellen.,,Ich habe den Betrag überwiesen.,,Watch: überweisen with amount,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m08-orders-delivery.js,v080149_cat08_redemittel_cat08_r_043,cat08-r-043,cat08-r-043,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT08-redemittel-cat08_r_043,false,,Welche Form passt? delivery,,Documents,,Im Paket liegt ein Lieferschein. | Im Paket ist eine Rechnung. | Paket hat Lieferschein. | Ich möchte gern die Ware bestellen.,,Im Paket liegt ein Lieferschein.,,Watch: Lieferschein vs Rechnung,,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
