queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-02368,v080149_cat12_wortschatz_cat12_w_150,cat12-w-150,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02369,v080149_cat12_wortschatz_cat12_w_155,cat12-w-155,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02370,v080149_cat12_wortschatz_cat12_w_156,cat12-w-156,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02371,v080149_cat12_wortschatz_cat12_w_157,cat12-w-157,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02372,v080149_cat12_wortschatz_cat12_w_160,cat12-w-160,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02373,v080149_cat12_wortschatz_cat12_w_161,cat12-w-161,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02374,v080149_cat12_wortschatz_cat12_w_162,cat12-w-162,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,privacy_security_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02375,v080149_cat12_wortschatz_cat12_w_163,cat12-w-163,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02376,v080149_cat12_wortschatz_cat12_w_164,cat12-w-164,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,privacy_security_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02377,v080149_cat12_wortschatz_cat12_w_165,cat12-w-165,b1_m12,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02378,v080149_cat13_collocation_cat13_coll_001,cat13-coll-001,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02379,v080149_cat13_collocation_cat13_coll_003,cat13-coll-003,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02380,v080149_cat13_collocation_cat13_coll_004,cat13-coll-004,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02381,v080149_cat13_collocation_cat13_coll_005,cat13-coll-005,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02382,v080149_cat13_collocation_cat13_coll_006,cat13-coll-006,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02383,v080149_cat13_collocation_cat13_coll_007,cat13-coll-007,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02384,v080149_cat13_collocation_cat13_coll_023,cat13-coll-023,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02385,v080149_cat13_collocation_cat13_coll_026,cat13-coll-026,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02386,v080149_cat13_collocation_cat13_coll_044,cat13-coll-044,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02387,v080149_cat13_contrast_cat13_cs_001,cat13-cs-001,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02388,v080149_cat13_contrast_cat13_cs_002,cat13-cs-002,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02389,v080149_cat13_contrast_cat13_cs_003,cat13-cs-003,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02390,v080149_cat13_contrast_cat13_cs_004,cat13-cs-004,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02391,v080149_cat13_contrast_cat13_cs_005,cat13-cs-005,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02392,v080149_cat13_contrast_cat13_cs_006,cat13-cs-006,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02393,v080149_cat13_contrast_cat13_cs_007,cat13-cs-007,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02394,v080149_cat13_contrast_cat13_cs_008,cat13-cs-008,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02395,v080149_cat13_contrast_cat13_cs_009,cat13-cs-009,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02396,v080149_cat13_contrast_cat13_cs_010,cat13-cs-010,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02397,v080149_cat13_contrast_cat13_cs_011,cat13-cs-011,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02398,v080149_cat13_contrast_cat13_cs_012,cat13-cs-012,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02399,v080149_cat13_contrast_cat13_cs_013,cat13-cs-013,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02400,v080149_cat13_contrast_cat13_cs_014,cat13-cs-014,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02401,v080149_cat13_contrast_cat13_cs_015,cat13-cs-015,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02402,v080149_cat13_contrast_cat13_cs_016,cat13-cs-016,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02403,v080149_cat13_contrast_cat13_cs_017,cat13-cs-017,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02404,v080149_cat13_contrast_cat13_cs_018,cat13-cs-018,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02405,v080149_cat13_contrast_cat13_cs_019,cat13-cs-019,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02406,v080149_cat13_contrast_cat13_cs_020,cat13-cs-020,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02407,v080149_cat13_contrast_cat13_cs_021,cat13-cs-021,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02408,v080149_cat13_contrast_cat13_cs_022,cat13-cs-022,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02409,v080149_cat13_contrast_cat13_cs_023,cat13-cs-023,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02410,v080149_cat13_contrast_cat13_cs_024,cat13-cs-024,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02411,v080149_cat13_contrast_cat13_cs_025,cat13-cs-025,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02412,v080149_cat13_contrast_cat13_cs_026,cat13-cs-026,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02413,v080149_cat13_practice_family_cat13_pf_012,cat13-pf-012,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02414,v080149_cat13_practice_family_cat13_pf_014,cat13-pf-014,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02415,v080149_cat13_practice_family_cat13_pf_015,cat13-pf-015,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02416,v080149_cat13_practice_family_cat13_pf_016,cat13-pf-016,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02417,v080149_cat13_practice_family_cat13_pf_018,cat13-pf-018,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02418,v080149_cat13_practice_family_cat13_pf_019,cat13-pf-019,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02419,v080149_cat13_practice_family_cat13_pf_022,cat13-pf-022,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02420,v080149_cat13_practice_family_cat13_pf_023,cat13-pf-023,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02421,v080149_cat13_practice_family_cat13_pf_040,cat13-pf-040,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02422,v080149_cat13_practice_family_cat13_pf_041,cat13-pf-041,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,evidence_overclaim,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02423,v080149_cat13_practice_family_cat13_pf_047,cat13-pf-047,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02424,v080149_cat13_practice_family_cat13_pf_048,cat13-pf-048,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,error_repair,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02425,v080149_cat13_practice_family_cat13_pf_051,cat13-pf-051,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02426,v080149_cat13_practice_family_cat13_pf_052,cat13-pf-052,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02427,v080149_cat13_practice_family_cat13_pf_053,cat13-pf-053,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02428,v080149_cat13_practice_family_cat13_pf_054,cat13-pf-054,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-02429,v080149_cat13_practice_family_cat13_pf_055,cat13-pf-055,b1_m13,docs/qa/v0.85.4_completion_gate_review_queue_status.csv,v0.85.4,review_queue_item,medical_legal_admin_review,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
