issueType,bankKey,itemId,status,routeKey,surface,missingFields,repeatedFields,reason
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_042,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_043,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_044,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_045,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_046,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_047,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_048,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_049,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_050,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_051,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_052,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_053,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_054,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_055,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_056,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_057,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_058,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_059,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_060,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_061,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_062,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_063,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_064,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_065,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_066,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_067,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_068,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_069,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_070,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_071,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_072,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_073,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_074,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_075,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_076,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_077,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_078,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_079,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_080,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_081,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_082,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_083,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_084,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_085,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_086,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_087,active,b1_m11,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_088,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_089,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_090,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_091,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_092,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_093,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_094,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_095,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_096,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_097,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_098,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_099,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_100,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_101,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_102,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_103,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_104,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_105,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_106,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_107,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_108,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_109,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_110,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_111,active,b1_m11,production,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_112,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_113,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m11,v080149_cat11_wortschatz_cat11_w_114,active,b1_m11,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_001,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_002,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_003,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_004,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_005,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_006,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_007,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_008,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_009,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_010,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_011,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_012,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_013,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_014,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_015,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_016,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_017,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_018,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_019,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_020,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_021,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_022,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_023,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_024,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_025,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_026,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_027,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_028,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_029,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_030,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_031,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_032,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_033,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_034,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_035,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_036,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_037,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m12,v080149_cat12_collocation_cat12_coll_038,active,b1_m12,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
