exceptionType,currentSourceFile,currentItemId,v02RowId,v02RowNumber,v02Decision,proposedBucket,reason,currentTaskType,currentResponseSurface,sourceFile
unmatched_v02,,,cat03-ledger-221,34621,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-222,34622,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-223,34623,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-224,34624,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-225,34625,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-226,34626,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-227,34627,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-228,34628,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-229,34629,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-230,34630,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-231,34631,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-232,34632,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-233,34633,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-234,34634,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-235,34635,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-236,34636,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-237,34637,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-238,34638,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-239,34639,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-240,34640,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-241,34641,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-242,34642,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-243,34643,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-244,34644,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-245,34645,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-246,34646,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-247,34647,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-248,34648,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-249,34649,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-250,34650,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-251,34651,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-252,34652,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-253,34653,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-254,34654,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-255,34655,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-256,34656,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-257,34657,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-258,34658,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-259,34659,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-260,34660,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-261,34661,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-262,34662,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-263,34663,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-264,34664,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-265,34665,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-266,34666,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-267,34667,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-268,34668,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-269,34669,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-270,34670,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-271,34671,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-272,34672,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-273,34673,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-274,34674,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-275,34675,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-276,34676,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-277,34677,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-278,34678,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-279,34679,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-280,34680,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-281,34681,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-282,34682,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-283,34683,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-284,34684,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-285,34685,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-286,34686,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-287,34687,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-288,34688,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-289,34689,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-290,34690,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-291,34691,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-292,34692,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-293,34693,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-294,34694,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
unmatched_v02,,,cat03-ledger-295,34695,,Exception,v0.2 row has no current content item matched by exact item_id.,,,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip::OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED/OZMOSIS_B1_CAT03_SOURCE_ROW_MANIFEST_v0_2.csv
