issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_017,active,b1_m13,contrast,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_019,active,b1_m13,contrast,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_020,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_024,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_025,active,b1_m13,contrast,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_026,active,b1_m13,cloze,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_027,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_033,active,b1_m13,contrast,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_051,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_055,active,b1_m13,choice,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_057,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_058,active,b1_m13,choice,review_flagged_imported,Exam/admin procedure or official-document nuance; confirm before import.,Exam/admin procedure or official-document nuance; confirm before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_063,active,b1_m13,choice,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_080,active,b1_m13,choice,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_081,active,b1_m13,production,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_088,active,b1_m13,cloze,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_101,active,b1_m13,choice,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_102,active,b1_m13,contrast,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m13,v080149_cat13_wortschatz_cat13_w_103,active,b1_m13,choice,review_flagged_imported,"CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.","CAT13 exam result, provider-specific procedure, official certificate, registration, grading, accommodation, identity, fee, policy or readiness-claim wording requires human/native review before import.",evidence_overclaim,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_006,active,b1_m14,satzbau,review_flagged_imported,register and B1/B2 boundary,register and B1/B2 boundary,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_007,active,b1_m14,satzbau,review_flagged_imported,placement nuance,placement nuance,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_008,active,b1_m14,satzbau,review_flagged_imported,register and multi-answer risk,register and multi-answer risk,accepted_answer_policy_gap | medical_legal_admin_review | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_009,active,b1_m14,satzbau,review_flagged_imported,formal register,formal register,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_011,active,b1_m14,satzbau,review_flagged_imported,purpose/result boundary,purpose/result boundary,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_016,active,b1_m14,satzbau,review_flagged_imported,particle/adverb nuance,particle/adverb nuance,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_017,active,b1_m14,satzbau,review_flagged_imported,register/position nuance,register/position nuance,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_018,active,b1_m14,satzbau,review_flagged_imported,B2-ish register,B2-ish register,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_021,active,b1_m14,satzbau,review_flagged_imported,formal/B2 boundary,formal/B2 boundary,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_028,active,b1_m14,satzbau,review_flagged_imported,Examples must avoid tense overload.,Examples must avoid tense overload.,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_029,active,b1_m14,satzbau,review_flagged_imported,Some contexts need review.,Some contexts need review.,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_031,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_032,active,b1_m14,satzbau,review_flagged_imported,tense sequencing risk,tense sequencing risk,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_033,active,b1_m14,satzbau,review_flagged_imported,continuity/aspect risk,continuity/aspect risk,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_034,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_035,active,b1_m14,satzbau,review_flagged_imported,function/spelling nuance,function/spelling nuance,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_036,active,b1_m14,satzbau,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_038,active,b1_m14,satzbau,review_flagged_imported,comma/register review,comma/register review,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_039,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_040,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_041,active,b1_m14,satzbau,review_flagged_imported,pronominal adverb nuance,pronominal adverb nuance,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_042,active,b1_m14,satzbau,review_flagged_imported,context dependence,context dependence,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_043,active,b1_m14,satzbau,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_044,active,b1_m14,satzbau,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_049,active,b1_m14,satzbau,review_flagged_imported,register review,register review,accepted_answer_policy_gap | cloze_multiple_valid_answers | register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_050,active,b1_m14,satzbau,review_flagged_imported,multiple functions,multiple functions,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_055,active,b1_m14,satzbau,review_flagged_imported,parallelism/word-order variants,parallelism/word-order variants,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_056,active,b1_m14,satzbau,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_collocation_cat14_coll_057,active,b1_m14,satzbau,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_009,active,b1_m14,contrast,review_flagged_imported,als/wenn examples need human review,als/wenn examples need human review,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_010,active,b1_m14,contrast,review_flagged_imported,some repeated-time contexts allow nuance,some repeated-time contexts allow nuance,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_011,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_012,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_013,active,b1_m14,contrast,review_flagged_imported,tense sequencing,tense sequencing,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_014,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_015,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_016,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_022,active,b1_m14,contrast,review_flagged_imported,two-part structures can have valid variations,two-part structures can have valid variations,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_023,active,b1_m14,contrast,review_flagged_imported,B1/B2 bridge,B1/B2 bridge,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_024,active,b1_m14,contrast,review_flagged_imported,context-sensitive,context-sensitive,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_025,active,b1_m14,contrast,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_026,active,b1_m14,contrast,review_flagged_imported,sofern is formal/B2-ish,sofern is formal/B2-ish,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_027,active,b1_m14,contrast,review_flagged_imported,indem is B2 bridge,indem is B2 bridge,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_031,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_032,active,b1_m14,contrast,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_contrast_cat14_cs_034,active,b1_m14,contrast,review_flagged_imported,punctuation evidence should not inflate grammar mastery,punctuation evidence should not inflate grammar mastery,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_028,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_030,active,b1_m14,correction,review_flagged_imported,tense sequencing hidden target,tense sequencing hidden target,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_031,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_032,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_043,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_045,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_046,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_047,active,b1_m14,satzbau,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_059,active,b1_m14,contrast,review_flagged_imported,als/wenn examples need human review,als/wenn examples need human review,cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_060,active,b1_m14,contrast,review_flagged_imported,some repeated-time contexts allow nuance,some repeated-time contexts allow nuance,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_063,active,b1_m14,contrast,review_flagged_imported,tense sequencing,tense sequencing,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_072,active,b1_m14,contrast,review_flagged_imported,two-part structures can have valid variations,two-part structures can have valid variations,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_073,active,b1_m14,contrast,review_flagged_imported,B1/B2 bridge,B1/B2 bridge,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_074,active,b1_m14,contrast,review_flagged_imported,context-sensitive,context-sensitive,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_075,active,b1_m14,contrast,review_flagged_imported,B1/B2 boundary,B1/B2 boundary,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_076,active,b1_m14,contrast,review_flagged_imported,sofern is formal/B2-ish,sofern is formal/B2-ish,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_077,active,b1_m14,contrast,review_flagged_imported,indem is B2 bridge,indem is B2 bridge,b1_b2_boundary | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_084,active,b1_m14,contrast,review_flagged_imported,punctuation evidence should not inflate grammar mastery,punctuation evidence should not inflate grammar mastery,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_095,active,b1_m14,cloze,review_flagged_imported,temporal nuance and possible multi-answer risk; human review before import,temporal nuance and possible multi-answer risk; human review before import,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_096,active,b1_m14,cloze,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_098,active,b1_m14,cloze,review_flagged_imported,temporal nuance and possible multi-answer risk; human review before import,temporal nuance and possible multi-answer risk; human review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_099,active,b1_m14,cloze,review_flagged_imported,temporal nuance and possible multi-answer risk; human review before import,temporal nuance and possible multi-answer risk; human review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_100,active,b1_m14,cloze,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_101,active,b1_m14,cloze,review_flagged_imported,temporal nuance and possible multi-answer risk; human review before import,temporal nuance and possible multi-answer risk; human review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_102,active,b1_m14,cloze,review_flagged_imported,temporal nuance and possible multi-answer risk; human review before import,temporal nuance and possible multi-answer risk; human review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_103,active,b1_m14,cloze,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_104,active,b1_m14,cloze,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_114,active,b1_m14,correction,review_flagged_imported,Transformation may permit valid alternate clause order or punctuation; review before import,Transformation may permit valid alternate clause order or punctuation; review before import,accepted_answer_policy_gap | cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_115,active,b1_m14,correction,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_116,active,b1_m14,correction,review_flagged_imported,Transformation may permit valid alternate clause order or punctuation; review before import,Transformation may permit valid alternate clause order or punctuation; review before import,accepted_answer_policy_gap,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_126,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_practice_family_cat14_pf_127,active,b1_m14,production,review_flagged_imported,"CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.","CAT14 connector/word-order row requires human/native review for B1/B2 boundary, tense, register, multi-answer or accepted-answer safety.",cloze_multiple_valid_answers,Item is excluded or marked for review.
review_queue_item,b1_m14,v080149_cat14_redemittel_cat14_r_005,active,b1_m14,correction,review_flagged_imported,formal register and narrative tense review,formal register and narrative tense review,accepted_answer_policy_gap | register_unclear,Item is excluded or marked for review.
