queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-05986,v080149_cat13_contrast_cat13_cs_002,cat13-cs-002,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05987,v080149_cat13_contrast_cat13_cs_003,cat13-cs-003,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05988,v080149_cat13_contrast_cat13_cs_004,cat13-cs-004,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05989,v080149_cat13_contrast_cat13_cs_005,cat13-cs-005,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05990,v080149_cat13_contrast_cat13_cs_005,cat13-cs-005,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05991,v080149_cat13_contrast_cat13_cs_006,cat13-cs-006,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05992,v080149_cat13_contrast_cat13_cs_006,cat13-cs-006,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05993,v080149_cat13_contrast_cat13_cs_007,cat13-cs-007,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05994,v080149_cat13_contrast_cat13_cs_007,cat13-cs-007,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05995,v080149_cat13_contrast_cat13_cs_008,cat13-cs-008,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05996,v080149_cat13_contrast_cat13_cs_008,cat13-cs-008,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05997,v080149_cat13_contrast_cat13_cs_009,cat13-cs-009,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05998,v080149_cat13_contrast_cat13_cs_010,cat13-cs-010,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-05999,v080149_cat13_contrast_cat13_cs_011,cat13-cs-011,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06000,v080149_cat13_contrast_cat13_cs_011,cat13-cs-011,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06001,v080149_cat13_contrast_cat13_cs_012,cat13-cs-012,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06002,v080149_cat13_contrast_cat13_cs_012,cat13-cs-012,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06003,v080149_cat13_contrast_cat13_cs_013,cat13-cs-013,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06004,v080149_cat13_contrast_cat13_cs_013,cat13-cs-013,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06005,v080149_cat13_contrast_cat13_cs_014,cat13-cs-014,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06006,v080149_cat13_contrast_cat13_cs_014,cat13-cs-014,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06007,v080149_cat13_contrast_cat13_cs_015,cat13-cs-015,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06008,v080149_cat13_contrast_cat13_cs_015,cat13-cs-015,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06009,v080149_cat13_contrast_cat13_cs_016,cat13-cs-016,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06010,v080149_cat13_contrast_cat13_cs_016,cat13-cs-016,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06011,v080149_cat13_contrast_cat13_cs_017,cat13-cs-017,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06012,v080149_cat13_contrast_cat13_cs_018,cat13-cs-018,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06013,v080149_cat13_contrast_cat13_cs_019,cat13-cs-019,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06014,v080149_cat13_contrast_cat13_cs_020,cat13-cs-020,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06015,v080149_cat13_contrast_cat13_cs_021,cat13-cs-021,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06016,v080149_cat13_contrast_cat13_cs_022,cat13-cs-022,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06017,v080149_cat13_contrast_cat13_cs_023,cat13-cs-023,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06018,v080149_cat13_contrast_cat13_cs_024,cat13-cs-024,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06019,v080149_cat13_contrast_cat13_cs_024,cat13-cs-024,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06020,v080149_cat13_contrast_cat13_cs_025,cat13-cs-025,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06021,v080149_cat13_contrast_cat13_cs_026,cat13-cs-026,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06022,v080149_cat13_contrast_cat13_cs_026,cat13-cs-026,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06023,v080149_cat13_practice_family_cat13_pf_001,cat13-pf-001,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06024,v080149_cat13_practice_family_cat13_pf_002,cat13-pf-002,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06025,v080149_cat13_practice_family_cat13_pf_003,cat13-pf-003,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06026,v080149_cat13_practice_family_cat13_pf_004,cat13-pf-004,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06027,v080149_cat13_practice_family_cat13_pf_011,cat13-pf-011,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06028,v080149_cat13_practice_family_cat13_pf_012,cat13-pf-012,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06029,v080149_cat13_practice_family_cat13_pf_013,cat13-pf-013,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06030,v080149_cat13_practice_family_cat13_pf_014,cat13-pf-014,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06031,v080149_cat13_practice_family_cat13_pf_015,cat13-pf-015,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06032,v080149_cat13_practice_family_cat13_pf_016,cat13-pf-016,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06033,v080149_cat13_practice_family_cat13_pf_017,cat13-pf-017,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06034,v080149_cat13_practice_family_cat13_pf_018,cat13-pf-018,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06035,v080149_cat13_practice_family_cat13_pf_019,cat13-pf-019,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06036,v080149_cat13_practice_family_cat13_pf_021,cat13-pf-021,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06037,v080149_cat13_practice_family_cat13_pf_022,cat13-pf-022,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06038,v080149_cat13_practice_family_cat13_pf_023,cat13-pf-023,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06039,v080149_cat13_practice_family_cat13_pf_026,cat13-pf-026,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06040,v080149_cat13_practice_family_cat13_pf_031,cat13-pf-031,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06041,v080149_cat13_practice_family_cat13_pf_032,cat13-pf-032,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-06042,v080149_cat13_practice_family_cat13_pf_033,cat13-pf-033,b1_m13,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m13,b1-13,b1_m13,error_repair,typed,,,,true,,replaced_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
